Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
6d96fa2f-31b3-2110-e23b-e9d3bd0c8f39,2024-08-20,,999-89-1940,,,,Garfield38,Jarvis643,Schaden604,,,,white,nonhispanic,M,Prunedale  California  US,677 White Branch Suite 72,Los Angeles,California,Los Angeles County,6037,90210,34.212823959953354,-118.48434225933882,1694.24,944.98,162639
d9dc197e-e90b-98f8-5375-6add964c800d,2012-02-19,,999-18-5193,,,,Yolonda722,Roselia779,Jaskolski867,,,,white,nonhispanic,F,San Diego  California  US,919 Nitzsche Mall,Perris,California,Riverside County,6065,92585,33.75759908427698,-117.31267157952745,2095.26,40695.49,21039
93222215-88b9-9416-93a6-31c611c3f502,2024-07-16,,999-40-4123,,,,Le457,Jennie425,Parisian75,,,,asian,nonhispanic,F,Glendale  California  US,337 Frami Arcade Unit 13,Gardena,California,Los Angeles County,6037,90249,33.86814191209651,-118.34448642379445,1634.19,704.78,902586
9b548a0f-34e9-a068-90ae-77c1a865e137,1959-12-02,,999-82-9715,S99978510,X62442036X,Mr.,Lazaro919,Connie24,Adams676,,,D,hawaiian,nonhispanic,M,Oxnard  California  US,358 Cronin Station Suite 42,Mariposa County,California,Mariposa County,6043,95338,37.516552417755975,-119.9327817050616,13672.07,548736.94,12602
a191e434-e2ac-3340-65d7-d47bf011d821,1966-04-24,,999-40-5249,S99966038,X49790786X,Mrs.,Fiona703,Wen848,Bode78,,Bednar518,M,asian,hispanic,F,Los Angeles  California  US,712 Abshire Station,Bellflower,California,Los Angeles County,6037,90706,33.86830724633876,-118.09067748274396,629617.00,331923.09,52000
7a324e41-8d68-4f34-d98f-81b3ceb6dbf2,1997-11-13,,999-45-6474,S99912081,X9270632X,Mr.,Jess275,Tommy814,Harber290,,,,white,nonhispanic,M,San Rafael  California  US,517 Little Pathway,Los Angeles,California,Los Angeles County,6037,90090,34.05840772808747,-118.29138358011659,61590.31,26055.32,46199
b973c1db-22d4-d531-2d09-f73a6a75c7d4,1990-09-10,,999-96-6770,S99963209,X44673754X,Mr.,Claudio955,Arturo47,Maggio310,,,M,white,nonhispanic,M,Turlock  California  US,1041 Miller Drive Unit 77,San Diego,California,San Diego County,6073,92107,32.955839019204035,-117.19453559094077,158355.97,72187.58,116580
78a53775-ed93-6626-1ae9-16c1b580ebb1,2011-07-18,,999-72-9097,,,,Latrisha74,Zola306,Dicki44,,,,white,hispanic,F,Valley Center  California  US,887 Hodkiewicz Meadow Suite 80,Compton,California,Los Angeles County,6037,90221,33.8957330925655,-118.21636001749367,1233.00,55909.23,37677
54f7ec15-2557-49dd-7bcb-324152d854f1,1998-07-30,,999-66-1226,S99919621,X52960971X,Ms.,Lucille738,,Shanahan202,,,,white,nonhispanic,F,Merced  California  US,506 Stehr Forge Apt 66,San Diego,California,San Diego County,6073,92122,32.805851498458665,-117.17855786674737,259080.72,0.00,61241
319a6201-16de-3bbd-3334-97d3ef9585b7,1996-09-26,,999-44-5392,S99930160,X65927201X,Mr.,Jesús825,Miguel815,Ortega866,,,M,asian,hispanic,M,Caguas  Puerto Rico  PR,685 Reilly Throughway,Alum Rock,California,Santa Clara County,,00000,37.35189028640229,-121.79874968282434,5900.00,109918.30,17933
ca2728f0-9506-d2be-1134-3551063e5935,1968-05-19,,999-36-4433,S99963368,X35833811X,Mr.,Leslie90,Norris589,Funk324,,,M,white,nonhispanic,M,Manhattan Beach  California  US,678 Bahringer Road Apt 69,Los Angeles,California,Los Angeles County,6037,90232,33.752311562948705,-118.2817383230933,64719.77,1021099.97,10098
7f2794d8-c916-9cb3-8635-456b7629d31f,1964-09-06,,999-21-6397,S99971370,X50742491X,Mrs.,Milly429,Althea11,Kilback373,,Wunsch504,M,white,nonhispanic,F,Redlands  California  US,534 Legros Village,San Bernardino,California,San Bernardino County,6071,92404,34.146184396079235,-117.35482029411374,250769.99,2471026.56,2110
9797b13c-969b-c309-fe3d-afe67c3edcb6,1996-11-14,,999-77-9664,S99924706,X61953976X,Mrs.,Latoyia537,Sharda101,Gleason633,,Mitchell808,M,white,nonhispanic,F,Lancaster  California  US,650 Breitenberg Club,Calexico,California,Imperial County,6025,92231,32.72750978663728,-115.43135800954144,7559.69,290057.68,12593
037c7992-b467-a1bc-41a5-8a9f30cb7745,2002-02-05,,999-56-4337,S99996565,X35172688X,Ms.,Devora529,Delorse592,Mohr916,,,,white,nonhispanic,F,San Jose  California  US,861 Glover Bypass Apt 59,Laguna Beach,California,Orange County,6059,92677,33.575097373599405,-117.71650740204109,75476.77,191481.54,264325
a9585cf3-ae5f-01cd-406e-c3cd4d2ea0c2,1953-03-03,2024-10-01,999-78-4087,S99919499,X69154400X,Mrs.,Jonie421,Cherlyn665,Dicki44,,Sanford861,D,white,nonhispanic,F,Huntington Park  California  US,945 Cummerata Vale Apt 0,Riverside,California,Riverside County,6065,92505,33.894165264671734,-117.49171429143198,324612.92,3491859.12,176908
8443c7e5-1486-3182-5e33-72c194dc458b,2017-02-15,,999-19-6579,,,,Demetra94,Leighann368,Schaden604,,,,white,nonhispanic,F,Los Angeles  California  US,229 Klocko Esplanade Apt 90,Roseville,California,Placer County,6061,95765,38.781562086686336,-121.31937629764028,1200.00,20346.79,18176
03739c7b-f301-72ac-95f7-bbfadd9b7fc0,1947-04-06,,999-80-4708,S99978869,X54433835X,Ms.,Amy965,Sonja137,Von197,,,S,other,nonhispanic,F,Hayward  California  US,880 Becker Port,Yuba City,California,Sutter County,6101,95993,39.16823059461495,-121.63303499278807,1905005.80,1004967.52,56683
ae2ec2a5-4d29-11eb-abb2-032464acdf2c,2013-12-05,,999-33-1510,,,,Donnie175,,Ebert178,,,,white,nonhispanic,M,Imperial  California  US,791 Gerhold Terrace Unit 29,Rosedale,California,Kern County,,00000,35.4192315307078,-119.17826641795094,26249.40,36035.27,163945
20739a99-aa18-628a-773d-5541f34c2d87,1988-12-07,,999-12-7064,S99979097,X34330969X,Mr.,Manuel446,,Palomino953,,,M,white,hispanic,M,San Juan  Puerto Rico  PR,245 Lueilwitz Lock,Bell Gardens,California,Los Angeles County,6037,90201,34.01071500139139,-118.12847827371405,35881.87,77498.65,39697
fd9d76df-cada-868c-6ec8-9bef440aa28e,1997-09-09,2013-10-19,999-42-3924,S99975535,,,Ralph813,Darius626,Senger904,,,,white,hispanic,M,San Diego  California  US,941 Haley Crossing Unit 45,Vallejo,California,Solano County,6095,94534,38.15445801049864,-122.24475426971908,22566.59,750720.78,152551
ad634079-c15f-8a99-31a5-f9427a1889a4,1981-09-04,,999-75-1480,S99964583,X42950288X,Mr.,Barry322,Ian270,Balistreri607,,,M,white,nonhispanic,M,Monrovia  California  US,659 Purdy Vista Unit 65,Roseville,California,Placer County,6061,95765,38.84190317010596,-121.26830517943685,168565.83,22008.93,135632
82d9715f-1cfb-2fe1-c2ec-4e642cd6ef15,1924-04-28,,999-38-1197,S99968854,X64254052X,Mr.,Monty345,,Hagenes547,,,S,white,nonhispanic,M,Stockton  California  US,568 Wintheiser Parade,Fresno,California,Fresno County,6019,93725,36.92214543553088,-119.61459162161817,299137.41,301498.78,49643
cb6162f3-01c3-a4a7-e311-c2fd155ff9d4,1953-01-07,1999-11-24,999-43-9681,S99990920,X25008391X,Mr.,Dewayne363,Cleveland582,Pagac496,,,S,asian,hispanic,M,San Leandro  California  US,166 Pfeffer Gardens Suite 26,San Buenaventura (Ventura),California,Ventura County,6111,93060,34.000637165463154,-119.4385418864153,184281.90,559795.09,515489
2aca0b05-0f31-7054-ef5b-09082cc0617b,2005-10-12,,999-84-4232,S99919731,,Mr.,Walker122,Kelly223,Senger904,,,,white,hispanic,M,Rancho Mirage  California  US,1085 Lockman Estate,Indio,California,Riverside County,6065,92203,33.72758041559756,-116.21800763295217,74393.24,936129.62,968852
008bcca4-c5d3-da0c-1745-e8eaa02a4e89,1956-02-19,,999-79-9086,S99993018,X6046625X,Mr.,Omer483,Harold594,Walter473,,,M,white,nonhispanic,M,Los Angeles  California  US,324 Koelpin Stravenue Unit 95,Menlo Park,California,San Mateo County,6085,94303,37.50710367458076,-122.07067192494102,233755.58,360430.09,105632
e1651b76-ec93-f8d8-e6aa-774af18e06ff,1942-05-07,,999-47-5712,S99963853,X52515166X,Mr.,Frank378,Nicky270,Wehner319,,,M,hawaiian,nonhispanic,M,Pomona  California  US,957 Vandervort Mill Apt 53,Chula Vista,California,San Diego County,6073,91911,32.66575911238793,-117.14087860851633,350855.36,136880.64,92796
0b01a2f1-c42f-819a-3a6d-c66dffc7d3d1,1997-02-17,,999-79-3510,S99984703,X34330231X,Mr.,Elvin140,,Beer512,,,S,black,nonhispanic,M,Yorba Linda  California  US,889 Greenholt Mall Suite 18,Suisun City,California,Solano County,6095,94585,38.32736853563721,-121.99831416440128,126905.58,754337.70,142536
453f9057-5dde-c4c0-477b-e49339e59b36,1997-09-09,,999-61-8724,S99976484,X19084842X,Mr.,Lee268,Pat3,Konopelski743,,,,white,hispanic,M,Los Angeles  California  US,1078 Effertz Viaduct,Vallejo,California,Solano County,6095,94592,38.166303741991825,-122.24181873719938,95670.07,12251.05,152551
84fd0882-e176-6560-2380-284ab4da8e91,2005-03-29,,999-45-8050,S99985774,,Mr.,Jonathan639,Joe656,Grady603,,,,white,nonhispanic,M,San Francisco  California  US,153 McClure Trail,Covina,California,Los Angeles County,6037,91773,34.080219518377056,-117.90331495682193,63781.48,0.00,52777
7e888e03-f8f7-a058-29b8-361967a2d81d,2002-01-11,,999-87-6179,S99985864,X58269897X,Mr.,Augustine565,,Jakubowski832,,,,black,hispanic,M,Fresno  California  US,597 Cruickshank Glen,Bakersfield,California,Kern County,6029,93305,35.39328583767165,-118.95356500148102,4958.44,944110.82,29323
9fed0d81-c550-8b43-2713-87d9c01781ed,1993-01-22,,999-14-9535,S99968226,X24422534X,Ms.,Leoma634,Corrie32,Koss676,,,S,white,hispanic,F,Soquel  California  US,214 Jenkins Drive Apt 80,Moorpark,California,Ventura County,6111,93021,34.34830335415881,-118.84039509343066,207067.41,547752.47,98978
8c7a1b32-0a6f-0be4-85b0-9aac1ebfd736,2022-07-13,,999-22-3591,,,,Lorenzo669,Sidney996,Howe413,,,,white,nonhispanic,M,Frankfurt  Hesse  DE,190 Pollich Course Suite 57,Escondido,California,San Diego County,6073,92025,33.15587212098708,-117.05816575894039,300.00,6541.50,14562
a56c78e0-94e3-e221-62eb-51e733bee285,2023-04-28,,999-77-1160,,,,Malissa448,Eulah395,Wisozk929,,,,white,nonhispanic,F,Corona  California  US,583 Graham Gardens Suite 53,Gilroy,California,Santa Clara County,6085,95020,37.05462702489218,-121.5944370333896,3822.24,3625.02,78947
03c8b85f-db4e-5992-5082-31bda27afb86,2004-11-28,,999-84-4754,S99993800,X56408358X,Mr.,Elton404,Nickolas58,Ernser583,,,,asian,hispanic,M,West Modesto  California  US,898 Krajcik Divide,Anaheim,California,Orange County,6059,92887,33.79735117007392,-117.87186543266074,48098.88,0.00,70667
0b373140-6642-8f3e-eb47-5fd5fd490bfb,1919-11-07,1978-01-26,999-93-8512,S99962482,X16796012X,Mr.,Donte636,Milton509,Lockman863,MD,,M,white,nonhispanic,M,San Francisco  California  US,874 Becker Tunnel,Lake of the Pines,California,Nevada County,6061,95603,38.874773235691336,-121.0326148955799,227032.39,187853.19,43567
0fe1d67a-8e37-4954-6342-581d59bf3c14,2000-12-11,,999-95-7637,S99984435,X64960249X,Ms.,Marisol435,Guadalupe206,Corral791,,,,white,hispanic,F,Mexico City  Mexico City  MX,471 Lebsack Avenue,Compton,California,Los Angeles County,6037,90221,33.910100675467696,-118.2812159371966,200485.80,0.00,50881
7dc95ea3-49ef-9634-9f9f-4528b79bb4e8,1961-09-06,,999-92-2707,S99968307,X189024X,Mr.,Ralph813,Charles364,Schamberger479,,,D,white,nonhispanic,M,Fields Landing  California  US,365 Hoppe Union Apt 52,Chico,California,Butte County,6007,95973,39.7235088703065,-121.79905334076608,306630.97,65214.91,54721
04024a05-3f44-17a5-480a-c0bda8f4461b,1980-11-09,,999-54-5514,S99999526,X79426142X,Mrs.,Lisbeth69,Lavonia8,Walsh511,,Jacobson885,W,white,hispanic,F,San Jose  California  US,680 Parisian Ville Apt 63,Fresno,California,Fresno County,6019,93612,36.66174211752485,-119.94685143342544,1221742.07,711432.84,72418
c86522b8-6563-36cd-b842-c438a2a1abff,1941-09-22,2012-08-18,999-81-3382,S99975180,X73688087X,Mrs.,Verónica383,,Santillán790,,Leal292,M,white,hispanic,F,Ponce  Puerto Rico  PR,978 Olson Dam Unit 2,Lancaster,California,Los Angeles County,6037,93536,34.572457091462965,-118.25366438873651,35783.35,1602117.42,21960
aaf5d793-fccd-78d5-56d8-5de6e188e3ee,2022-06-17,,999-95-1102,,,,Hershel911,Herman763,Renner328,,,,white,nonhispanic,M,Brentwood  California  US,963 Kerluke View,Oakland,California,Alameda County,6001,94601,37.81261672595267,-122.23359358261337,450.00,12808.17,7698
21f92730-8315-212a-3b16-63c3ac32fff5,2012-02-22,,999-94-6432,,,,Kylie930,Lovie151,Thompson596,,,,white,hispanic,F,Huntington Beach  California  US,1097 Bechtelar Burg,Bakersfield,California,Kern County,6029,93203,35.42848564374909,-118.9777092784523,2784.05,52862.47,11871
191ff8b9-2396-398b-6401-24de56c365e5,1919-11-07,1920-12-06,999-18-2592,,,,Jeremiah751,Florentino8,Effertz744,,,,white,nonhispanic,M,Los Angeles  California  US,977 Moen Green,Lake of the Pines,California,Nevada County,6061,95603,38.87496859051158,-121.09124441860635,3850.08,21695.08,43567
c34a4016-a2cb-3362-7340-f67c2f18dac1,1971-03-08,,999-47-1599,S99943005,X56706314X,Mr.,Rex53,Hershel911,Auer97,,,M,white,nonhispanic,M,Vallejo  California  US,295 Green Bypass Unit 99,Fontana,California,San Bernardino County,6071,92337,34.18618254489336,-117.57055548697197,121456.17,14534.85,61954
50034f40-633b-a2b5-b733-5f84fc7a9410,2001-02-09,,999-91-7255,S99970240,X260947X,Mr.,Bo157,Frankie174,Anderson154,,,,white,nonhispanic,M,Los Angeles  California  US,223 Dietrich Path Suite 8,Arcata,California,Humboldt County,6023,95524,40.8640433452236,-124.06871695659562,47807.24,51057.55,111281
c6eee35d-f187-b5a1-1b84-092de92ead30,1954-03-29,1996-05-17,999-54-8670,S99916425,X18060345X,Mr.,Arlen68,Floyd420,Monahan736,,,D,white,nonhispanic,M,Baldwin Park  California  US,815 DuBuque Skyway Suite 67,Dana Point,California,Orange County,6059,92651,33.46439358341718,-117.70815900139371,88215.44,182506.34,33791
3691f270-8bd5-a987-e54e-ad38f7208b65,1994-12-16,,999-84-6142,S99988801,X29671498X,Mr.,Karl184,Donald774,Blick895,,,M,asian,nonhispanic,M,Ho Chi Minh City  Gia Định  VN,463 Friesen Station,San Francisco,California,San Francisco County,6075,94108,37.781850700411574,-122.48821597951749,126972.68,0.00,113942
63a7dc6b-174c-af4f-9d42-3b96fff82bc5,1988-06-15,,999-17-4030,S99951461,X77958837X,Mr.,Alberto639,Gustavo235,Lira652,,,D,black,hispanic,M,Lima  Lima Province  PE,1065 Emmerich Mission Unit 44,San Diego,California,San Diego County,6073,92131,32.736435136483074,-117.18649251096174,569800.61,1043593.56,69866
8f6019e1-4a7e-2b3a-e8a7-6f0e63635471,1988-06-11,,999-76-8668,S99961872,X60273851X,Mr.,Lino542,Eugenio846,Haag279,,,M,white,hispanic,M,Pacific Grove  California  US,598 Smitham Flat Suite 84,Pittsburg,California,Contra Costa County,6013,94509,37.991179280741484,-121.86831120261554,7808.92,171857.93,1055
8e06552e-0baf-0325-324f-2fe667c2cd98,2006-06-15,,999-26-9982,S99967671,,Ms.,Darline247,Jaqueline846,Harvey63,,,,white,nonhispanic,F,Alameda  California  US,545 Schmeler Corner,Los Angeles,California,Los Angeles County,6037,90045,34.165736718694475,-118.5110417473129,3634.05,60430.30,15042
ee351022-e70b-486b-de7f-208db1391ff1,1992-02-20,,999-14-5009,S99978678,X48051920X,Mrs.,Loan904,Madonna830,Doyle959,,Bogisich202,M,white,nonhispanic,F,Fremont  California  US,758 Abernathy Flat Unit 86,Los Angeles,California,Los Angeles County,6037,90059,34.19945624839355,-118.50929857871857,192906.88,324035.96,47516
d5821a49-e96b-b7b8-e341-f02593d45ec6,1977-08-27,,999-53-7658,S99970241,X7252000X,Mr.,Jeromy156,Derek111,Altenwerth646,,,D,white,nonhispanic,M,Santa Ana  California  US,966 Boyer Terrace Suite 86,Visalia,California,Tulare County,6107,93292,36.32589664514214,-119.18483873665733,223992.79,94428.26,142464
74ea33ef-37c3-2f56-860a-0d729615eae2,1983-04-15,,999-56-5782,S99943516,X42907558X,Mr.,Norbert530,Steve819,Bruen238,,,D,asian,nonhispanic,M,Stanford  California  US,638 Cartwright Parade,Stockton,California,San Joaquin County,6077,95231,38.00111620260581,-121.29591051057608,187164.58,12379.65,101575
e62c13a4-4352-c3f0-2a22-ccc89d7c167e,2013-12-16,,999-42-8575,,,,Vincenzo126,Garret233,Wuckert783,,,,black,nonhispanic,M,Tracy  California  US,951 Ondricka Divide,Pittsburg,California,Contra Costa County,6013,94509,38.03054513134318,-121.7791732433907,13684.98,7764.15,175260
2e13ebf3-cf3f-7b4e-19e9-bcc9d0863126,2010-12-07,,999-50-5166,,,,Shelby741,Kieth891,White193,,,,native,hispanic,M,Belmont  California  US,636 Gerlach Corner Suite 94,San Jose,California,Santa Clara County,6085,95148,37.14748329564037,-121.82690697857683,46726.19,1632.08,620312
cb8fec64-fa1d-a69d-e12a-1d9d1088ea59,2002-11-05,,999-87-3221,S99986858,X85956335X,Mr.,José3,Cristian531,Enríquez603,,,,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,969 Mueller Promenade Suite 70,Los Angeles,California,Los Angeles County,6037,90013,34.14546321672627,-118.25627162156105,13032.08,905171.47,32232
cd9819c3-4969-be74-23b1-e52f74db4c81,1998-11-25,,999-24-3657,S99980546,X48943397X,Mr.,Denis399,Nigel915,Erdman779,,,,white,nonhispanic,M,Costa Mesa  California  US,391 Stracke Path Suite 2,Porterville,California,Tulare County,6107,93257,36.00853296330687,-118.98731512272619,104145.75,15670.37,74122
b2e74a32-0281-f767-3dd1-d4ae7b492864,1994-03-29,,999-85-9437,S99994524,X50580727X,Mrs.,Reina25,Francisca486,Barrios478,,Estévez304,M,asian,hispanic,F,Juarez  Chihuahua  MX,256 Pfeffer Orchard,Lake Forest,California,Orange County,6059,92691,33.76815165272829,-117.58909874626067,146235.56,343500.74,138625
64325625-13ed-9a9f-f5a0-1a5270a139eb,1967-11-09,,999-76-6295,S99923767,X66813717X,Mr.,Leigh689,Pasquale620,Nikolaus26,,,M,white,nonhispanic,M,Los Angeles  California  US,796 Crooks Vale Suite 20,Lennox,California,Los Angeles County,6037,90304,33.92146387122207,-118.3110537200641,73641.82,258029.68,27535
e8736c9c-b2d5-71a7-471a-18f8322a7504,2016-06-01,,999-88-6898,,,,Ruthann382,Aracelis412,Wintheiser220,,,,white,hispanic,F,Santa Barbara  California  US,923 Grimes Promenade Suite 75,Costa Mesa,California,Orange County,6059,92614,33.65301159447059,-117.88750637365446,25167.55,4306.59,131742
193f9a89-a40f-aae9-0e02-e52de78cbe8d,2016-11-18,,999-41-2457,,,,Ana972,Sara501,Murillo232,,,,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,331 Hayes Dale,Costa Mesa,California,Orange County,6059,92614,33.66656675486536,-117.88816200203792,1450.00,31969.11,21179
909d7c54-34f6-1697-3d19-9168c41f0af2,2015-10-27,,999-68-8792,,,,Alfredo17,Cristian531,Acosta403,,,,white,hispanic,M,Caguas  Puerto Rico  PR,454 Bayer Heights Unit 23,Bakersfield,California,Kern County,6029,93301,35.303690286115994,-118.97404375871164,4562.76,79453.24,19452
d57c0e6a-f232-c17b-23b0-fb49bce39a87,2022-12-13,,999-31-8532,,,,Sancho742,,Altamirano540,,,,other,hispanic,M,Tegucigalpa  Francisco Morazán  HN,931 Jakubowski Arcade,Citrus Heights,California,Sacramento County,6067,95628,38.707127127849176,-121.39720244097347,7027.97,1436.22,148413
a9eff9e3-583f-6aca-75c3-34952cf5fd38,2018-09-01,,999-25-1027,,,,Bruna504,Lawanda300,Huel628,,,,white,nonhispanic,F,Imperial Beach  California  US,615 Towne Gardens Apt 98,Carlsbad,California,San Diego County,6073,92078,33.07758652900648,-117.29098288485115,1507.46,28616.57,33652
d68d697f-eed3-8350-e261-54095d2a7ce4,2015-08-19,,999-69-8822,,,,Lauren941,Garry927,Weissnat378,,,,other,nonhispanic,M,Lake Isabella  California  US,330 Kiehn Trail Suite 52,Union City,California,Alameda County,6001,94587,37.60815787448101,-122.03594485730513,16930.40,23956.18,102933
6712be3d-237d-a57c-90a2-d748cce14a8a,2008-02-20,,999-48-9626,S99984074,,,Wendy149,Reagan466,West559,,,,asian,hispanic,F,Santa Ana  California  US,466 D'Amore Union,Perris,California,Riverside County,6065,92587,33.72311061930729,-117.19070445938404,50857.01,17906.97,51841
392c3390-e26c-1e4f-0805-3cbfe50536b8,1987-03-10,,999-11-8136,S99946841,X4680115X,Ms.,Roselyn270,Pandora807,Bahringer146,,,S,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,686 Dare Loaf,Carson,California,Los Angeles County,6037,90746,33.85994615834192,-118.29880987567682,261339.03,534767.51,146076
4dacbbe6-9dbe-3fef-79e1-b8edb0ed15c7,2015-12-02,,999-83-7024,,,,Krysta658,Trish512,Heaney114,,,,white,nonhispanic,F,Oroville  California  US,253 O'Hara Station Apt 59,Richmond,California,Contra Costa County,6013,94801,37.959863531526295,-122.43008509326863,3540.71,66446.36,14709
28f8c7f8-74a2-6e53-bd8a-174b74022097,2010-07-06,,999-64-4771,,,,Mercedes82,María del Carmen27,Hidalgo930,,,,asian,hispanic,F,Marigot  Saint Andrew Parish  DM,254 Trantow Ville,Victorville,California,San Bernardino County,6071,92395,34.761702251940484,-117.7064742014041,48584.32,21203.06,56722
9a8a8cdd-d5e2-e69a-c5cf-4a09eecb37dc,1945-07-22,,999-29-2108,S99982265,X56438175X,Mr.,Boyce638,Emil691,Maggio310,,,M,white,nonhispanic,M,Bell Gardens  California  US,816 Kuhn Trace Suite 60,Garden Grove,California,Orange County,6059,90680,33.78053811444626,-117.91108958917197,19197.80,411687.19,14482
7bb026d0-83e2-a9ad-6baa-0af1d0c419f2,2020-02-13,,999-74-9158,,,,Colby655,Millard193,Wehner319,,,,other,nonhispanic,M,East Los Angeles  California  US,443 Steuber Haven,Rancho Mirage,California,Riverside County,6065,92234,33.76930777468855,-116.4446984912384,10226.90,12743.62,51573
9ed7ce67-ebfa-69df-5348-86af402f637d,1967-07-03,,999-27-6649,S99926316,X33157614X,Mrs.,Stacy406,Rebekah348,Herzog843,,Doyle959,D,white,nonhispanic,F,Los Angeles  California  US,1024 Monahan Orchard Suite 83,San Luis Obispo,California,San Luis Obispo County,6079,93405,35.19900603230948,-120.62489499278087,273139.85,1798267.22,393788
370cd74d-3b74-af7a-6864-e1bb516d0a0a,2008-05-15,,999-98-4353,S99921260,,,Ariadna374,Concepción765,Olivera810,,,,white,hispanic,F,Santiago  Santiago Province  CL,1099 Lowe Rue,Seeley,California,Imperial County,6025,92273,32.8293152457535,-115.65676120545693,3533.36,101313.43,6407
9d753e87-3fe9-4a4f-d459-ebba3901d459,1990-05-30,,999-84-1202,S99974461,X58731444X,Mr.,Jason347,Marcus77,Herman763,,,M,white,hispanic,M,Santee  California  US,536 Gutmann Branch Suite 79,Solana Beach,California,San Diego County,6073,92075,32.994965357322336,-117.28393140397645,120706.84,21264.88,121829
fca1cfe1-56cc-9d96-db6f-bb6a8814235d,1953-01-07,,999-98-9830,S99982902,X538603X,Mr.,Brice635,,Fahey393,,,M,asian,hispanic,M,San Francisco  California  US,382 Kuhic Estate Apt 53,San Buenaventura (Ventura),California,Ventura County,6111,93004,33.95619071837621,-119.35015184211747,234254.73,175310.14,515489
05ef94d4-2f84-67cf-061b-fa3288a39d8f,1998-06-18,,999-15-1961,S99996611,X89377413X,Mr.,Rickie717,Keenan632,Schoen8,,,,white,nonhispanic,M,Quartz Hill  California  US,205 Johns Rest Apt 96,Inglewood,California,Los Angeles County,6037,90302,33.939490176207656,-118.42494575513084,142782.95,0.00,56384
1d98b4d6-7e33-ba0c-2e7a-87e9b6ab3ff9,1944-06-09,2020-10-12,999-22-1270,S99962579,X47410135X,Ms.,Krystal150,Lita714,Little434,,,S,white,nonhispanic,F,Stockton  California  US,123 Fisher Haven Unit 11,El Paso de Robles (Paso Robles),California,San Luis Obispo County,6079,93446,35.666290214070045,-120.79813051536172,405734.06,1057486.56,127897
6f2eeb22-47a6-8765-77ba-07da68c00e2c,1941-09-22,2024-05-06,999-15-9918,S99991565,X20644614X,Ms.,Alejandra902,Leticia253,Arguello39,,,S,white,hispanic,F,Gaudalajara  Jalisco  MX,985 Rippin Esplanade Unit 29,Lancaster,California,Los Angeles County,6037,93534,34.57594130485185,-118.2198324087435,16556.13,1072513.87,21960
40d1a274-6dc4-844b-7190-5b888eea191b,1954-03-29,,999-52-3485,S99924980,X73730387X,Mr.,Shad704,,Jacobi462,,,S,white,nonhispanic,M,Santa Ana  California  US,353 Johnston Esplanade,Dana Point,California,Orange County,6059,92675,33.53924958278929,-117.60674613929338,131830.89,187294.41,33791
95a42c1d-dce6-e4b0-5a51-3408f433c248,1992-06-11,,999-33-8177,S99939209,X14393630X,Mrs.,María Soledad68,María Luisa888,Quiñones183,,Barrera709,M,white,hispanic,F,Roseau  Saint George  DM,188 Jacobson Trace Suite 67,Petaluma,California,Sonoma County,6097,94952,38.24552487933101,-122.6662847654739,143730.72,657372.93,198717
0b17c51f-e991-4f60-99be-f067e315bfa3,1974-03-13,,999-72-9435,S99969534,X35404960X,Mr.,Louis204,,Goyette777,,,M,asian,hispanic,M,Montebello  California  US,386 Thompson Neck,Sunnyvale,California,Santa Clara County,6085,95002,37.37759115318776,-122.0106198741767,184210.38,224447.26,37750
5cb6e324-8b14-5e99-f5d8-09469ae1c7c2,1953-03-03,,999-70-6711,S99991360,X55594483X,Mrs.,Willodean275,Briana139,O'Connell601,,Swift555,M,white,nonhispanic,F,Bell Gardens  California  US,630 Monahan Key,Riverside,California,Riverside County,6065,92879,34.0209840665359,-117.37295532873839,427522.62,1507983.47,176908
e4e88cc1-d929-7fbf-07fa-76f994bd4be8,1960-03-10,,999-71-8097,S99932829,X61734221X,Mr.,Stan246,Andrew29,Bailey598,,,M,white,nonhispanic,M,Victorville  California  US,1013 Gerhold Wall,Stanton,California,Orange County,6059,92841,33.76003977538701,-117.96591349906004,409391.95,110146.64,52134
8f48bcc9-693d-5a6e-2ed2-1bc7f7251579,1959-01-23,,999-59-9732,S99928824,X38010958X,Mrs.,Alecia465,Reina25,Gaylord332,,Hickle134,D,white,nonhispanic,F,Santa Rosa  California  US,391 Friesen Burg,San Francisco,California,San Francisco County,6075,94132,37.75194511083837,-122.37113260164914,719053.13,670087.13,44065
17b68fee-cc77-2984-3eb2-b7bfee062619,1952-11-27,,999-11-3482,S99933181,X39516037X,Mr.,Anthony633,Ira784,Schultz619,,,W,white,nonhispanic,M,San Jose  California  US,310 Schuster View Unit 83,San Diego,California,San Diego County,6073,92135,32.59667977184484,-117.01714414954957,14536.54,444045.56,15959
